date,nav,scheme_name,scheme_code
12-01-2015,23.85580,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
09-01-2015,23.69190,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
08-01-2015,23.55570,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
07-01-2015,23.18880,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
06-01-2015,23.29780,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
05-01-2015,23.93060,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
02-01-2015,23.86850,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
01-01-2015,23.65280,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
31-12-2014,23.60950,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
30-12-2014,23.54980,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
29-12-2014,23.45360,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
26-12-2014,23.24890,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
24-12-2014,23.15410,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
23-12-2014,23.24790,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
22-12-2014,23.36590,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
19-12-2014,23.15360,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
18-12-2014,23.01640,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
17-12-2014,22.56130,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
16-12-2014,22.67090,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
15-12-2014,23.11250,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
12-12-2014,23.25320,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
11-12-2014,23.40960,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
10-12-2014,23.53790,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
09-12-2014,23.46370,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
08-12-2014,23.77790,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
05-12-2014,24.15360,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
04-12-2014,24.32710,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
03-12-2014,24.25330,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
02-12-2014,23.99930,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
01-12-2014,24.01410,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
28-11-2014,23.99150,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
27-11-2014,23.60100,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
26-11-2014,23.51480,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
25-11-2014,23.52330,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
24-11-2014,23.68320,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
21-11-2014,23.54580,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
20-11-2014,23.34560,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
19-11-2014,23.36730,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
18-11-2014,23.49510,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
17-11-2014,23.33640,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
14-11-2014,23.19630,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
13-11-2014,23.04670,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
12-11-2014,23.11280,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
11-11-2014,23.06310,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
10-11-2014,22.86590,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
07-11-2014,22.88060,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
05-11-2014,22.79400,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
03-11-2014,22.70170,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
31-10-2014,22.75780,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
30-10-2014,22.34700,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
29-10-2014,22.13880,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
28-10-2014,21.99600,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
27-10-2014,21.86160,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
